date,stock_code,stock_name,price,support_price,support_date,test_count,reason,sector,market_condition,filtered,filter_reason
2026-01-22,601018.SS,601018.SS,3.69,3.62,2025-12-15,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-04,601021.SS,601021.SS,52.3726,51.2617,2025-08-01,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-13,601021.SS,601021.SS,51.7675,51.1129,2025-09-04,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-12,601021.SS,601021.SS,52.59,51.1823,2025-10-13,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-22,601058.SS,601058.SS,11.9036,11.408,2025-04-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-02,601058.SS,601058.SS,15.7,15.29,2026-01-14,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-15,601088.SS,601088.SS,37.471,36.1415,2025-07-17,10,第10次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-07,601088.SS,601088.SS,41.4,39.52,2025-12-16,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-02,601088.SS,601088.SS,39.65,39.52,2025-12-16,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-03,601100.SS,601100.SS,65.7611,66.1064,2025-04-17,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-23,601100.SS,601100.SS,66.1459,65.3171,2025-06-05,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-08,601111.SS,601111.SS,6.92,6.81,2025-02-19,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-22,601111.SS,601111.SS,7.53,7.17,2025-08-04,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-20,601117.SS,601117.SS,7.43644,7.18922,2025-09-23,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601117.SS,601117.SS,7.46611,7.31778,2025-11-28,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-15,601127.SS,601127.SS,128.167,126.51,2025-07-31,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-15,601127.SS,601127.SS,122.0,122.37,2025-11-24,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-05,601127.SS,601127.SS,121.35,118.51,2025-12-12,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-28,601155.SS,601155.SS,12.5,12.08,2025-04-01,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-03,601155.SS,601155.SS,14.07,13.65,2025-09-04,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-18,601155.SS,601155.SS,13.9,13.6,2025-11-10,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-10,601166.SS,601166.SS,19.0771,19.3587,2025-09-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-30,601166.SS,601166.SS,19.6985,18.7859,2025-10-13,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-03-04,601166.SS,601166.SS,18.4,17.815,2026-01-29,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-22,601179.SS,601179.SS,6.14319,6.05415,2025-04-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-27,601179.SS,601179.SS,6.17286,6.01458,2025-04-08,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-04,601179.SS,601179.SS,6.09372,5.95523,2025-06-19,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-20,601186.SS,601186.SS,7.56841,7.52979,2025-04-30,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-13,601186.SS,601186.SS,7.22,7.21,2026-01-29,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-03-09,601186.SS,601186.SS,7.27,7.12,2026-02-02,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-13,601211.SS,601211.SS,18.691,18.2644,2025-09-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-27,601211.SS,601211.SS,19.21,18.314,2025-10-23,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-23,601216.SS,601216.SS,5.19,5.2,2025-09-04,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-06,601216.SS,601216.SS,5.34,5.08,2025-09-23,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601216.SS,601216.SS,4.85,4.67,2025-12-10,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-10,601225.SS,601225.SS,18.0179,17.6406,2025-03-04,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-23,601225.SS,601225.SS,21.41,21.1,2025-12-31,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-28,601238.SS,601238.SS,7.79915,7.78917,2025-04-11,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-14,601238.SS,601238.SS,7.52,7.31045,2025-06-23,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-14,601238.SS,601238.SS,7.57,7.31045,2025-06-23,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-04,601238.SS,601238.SS,7.63,7.41,2025-07-15,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-13,601238.SS,601238.SS,7.81,7.49,2025-08-14,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-05,601238.SS,601238.SS,7.85,7.48,2025-09-29,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-09,601288.SS,601288.SS,7.5,7.32,2025-12-17,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-03-02,601288.SS,601288.SS,6.46,6.51,2026-02-13,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-06,601318.SS,601318.SS,48.7578,47.0373,2025-04-10,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-13,601318.SS,601318.SS,54.6813,53.7761,2025-09-26,2,第2次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-10,601319.SS,601319.SS,6.50896,6.40146,2025-03-11,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-10,601319.SS,601319.SS,7.9195,7.60232,2025-09-25,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-10,601328.SS,601328.SS,7.04801,6.73328,2025-03-11,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-13,601328.SS,601328.SS,6.55772,6.60665,2025-09-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-27,601328.SS,601328.SS,6.59,6.48,2026-01-29,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-28,601360.SS,601360.SS,9.77451,9.56842,2025-04-10,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-28,601360.SS,601360.SS,9.78432,9.56842,2025-04-10,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-28,601360.SS,601360.SS,10.59,10.3164,2025-09-05,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-09,601390.SS,601390.SS,5.38362,5.24044,2025-04-09,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-05,601390.SS,601390.SS,5.51,5.26965,2025-12-17,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-03,601390.SS,601390.SS,5.58,5.26965,2025-12-17,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-19,601398.SS,601398.SS,7.03297,7.1312,2025-09-04,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-10,601398.SS,601398.SS,7.1312,6.99368,2025-09-19,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-17,601567.SS,601567.SS,24.2027,23.9295,2025-02-19,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-23,601567.SS,601567.SS,20.85,20.1234,2025-06-03,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-18,601567.SS,601567.SS,21.5848,20.5364,2025-06-23,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-03,601567.SS,601567.SS,22.91,21.8885,2025-09-16,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-10,601567.SS,601567.SS,22.76,22.02,2025-10-31,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601567.SS,601567.SS,23.52,22.04,2025-12-05,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-09,601600.SS,601600.SS,6.26453,6.11929,2025-04-16,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-30,601600.SS,601600.SS,6.41945,6.11929,2025-04-16,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,601601.SS,601601.SS,30.2491,28.1995,2025-04-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-10,601601.SS,601601.SS,35.41,34.39,2025-09-24,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-11,601601.SS,601601.SS,35.69,34.45,2025-09-26,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-03,601601.SS,601601.SS,35.2,34.25,2025-10-13,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-29,601607.SS,601607.SS,17.8729,17.3837,2025-04-08,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-08,601607.SS,601607.SS,18.0098,17.0805,2025-06-19,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-06,601607.SS,601607.SS,17.8791,17.5612,2025-09-23,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-30,601615.SS,601615.SS,9.95639,9.4211,2025-04-15,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,601618.SS,601618.SS,2.90601,2.75874,2025-04-08,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-23,601618.SS,601618.SS,2.88637,2.80783,2025-04-30,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601618.SS,601618.SS,2.97,2.9,2025-12-15,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-06,601628.SS,601628.SS,36.7062,34.6217,2025-04-11,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-13,601628.SS,601628.SS,39.1312,37.4904,2025-09-25,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-29,601633.SS,601633.SS,22.3378,21.701,2025-04-08,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-11,601633.SS,601633.SS,21.2405,20.6527,2025-06-19,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-10,601633.SS,601633.SS,21.89,21.52,2025-11-21,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-31,601658.SS,601658.SS,5.63906,5.42405,2025-10-14,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-22,601668.SS,601668.SS,5.6,5.37901,2025-06-23,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-29,601668.SS,601668.SS,5.46,5.46,2025-08-20,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-03-09,601668.SS,601668.SS,5.03,4.9,2026-01-29,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-04,601669.SS,601669.SS,4.63083,4.51384,2025-04-09,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-20,601669.SS,601669.SS,5.66,5.49,2025-09-26,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601669.SS,601669.SS,5.24,5.16,2025-12-16,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-17,601689.SS,601689.SS,45.1,45.8982,2025-04-21,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-10,601689.SS,601689.SS,44.4,43.69,2025-06-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-28,601727.SS,601727.SS,7.18,7.09,2025-04-10,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-22,601727.SS,601727.SS,7.39,7.06,2025-04-29,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-30,601727.SS,601727.SS,8.64,8.32,2025-11-21,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-05,601727.SS,601727.SS,8.68,8.35,2025-12-16,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-13,601728.SS,601728.SS,7.58185,7.28282,2025-03-26,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-15,601728.SS,601728.SS,7.15478,7.09621,2025-07-28,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-26,601728.SS,601728.SS,5.75,5.62,2026-02-04,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-06,601766.SS,601766.SS,6.81154,6.55287,2025-04-03,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601766.SS,601766.SS,6.94,6.71,2025-12-16,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-13,601766.SS,601766.SS,6.37,6.22,2026-01-29,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-03-09,601766.SS,601766.SS,6.28,6.22,2026-01-29,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-17,601799.SS,601799.SS,121.543,118.833,2025-02-24,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-04,601799.SS,601799.SS,119.088,118.609,2025-07-18,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-04,601799.SS,601799.SS,116.812,117.69,2025-08-04,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-24,601799.SS,601799.SS,122.043,116.313,2025-09-04,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-30,601799.SS,601799.SS,123.29,120.01,2025-11-28,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-21,601799.SS,601799.SS,121.55,118.47,2025-12-02,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-20,601800.SS,601800.SS,8.38361,8.33521,2025-05-26,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-20,601800.SS,601800.SS,8.62758,8.4501,2025-09-29,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-09,601800.SS,601800.SS,8.43,8.105,2025-12-17,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-02,601800.SS,601800.SS,8.07,8.08528,2026-01-05,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2026-03-04,601800.SS,601800.SS,7.95,7.98,2026-02-02,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-16,601816.SS,601816.SS,5.12,5.04,2025-11-27,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-26,601816.SS,601816.SS,4.93,4.82,2026-02-03,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-11,601857.SS,601857.SS,7.27562,7.16193,2025-03-06,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-01,601857.SS,601857.SS,8.53694,8.18611,2025-08-04,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-16,601857.SS,601857.SS,8.4,8.05,2025-09-23,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,601866.SS,601866.SS,2.25332,2.19428,2025-04-15,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-29,601866.SS,601866.SS,2.54,2.42878,2025-08-04,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-16,601866.SS,601866.SS,2.55,2.45,2025-12-15,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-17,601868.SS,601868.SS,2.46,2.37,2025-09-04,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-15,601868.SS,601868.SS,2.39,2.31,2025-12-17,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-13,601868.SS,601868.SS,2.41,2.32,2025-12-16,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-24,601872.SS,601872.SS,5.81141,5.55959,2025-04-08,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-11,601872.SS,601872.SS,8.26,8.14,2025-11-05,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-10,601877.SS,601877.SS,27.95,26.94,2025-11-24,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601877.SS,601877.SS,27.99,26.94,2025-11-24,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,601880.SS,601880.SS,1.44762,1.39838,2025-04-09,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,601880.SS,601880.SS,1.61,1.58,2025-12-10,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-21,601880.SS,601880.SS,1.66,1.58,2025-12-10,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-13,601880.SS,601880.SS,1.66,1.58,2025-12-16,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-16,601888.SS,601888.SS,61.5257,59.1213,2025-06-13,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-08,601899.SS,601899.SS,16.1871,15.0134,2025-02-28,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-09,601919.SS,601919.SS,12.7027,12.1347,2025-03-04,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-19,601919.SS,601919.SS,14.9714,14.3071,2025-06-25,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-10,601919.SS,601919.SS,14.0471,13.7968,2025-09-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-03,601919.SS,601919.SS,14.24,14.35,2026-01-19,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,601966.SS,601966.SS,14.4876,14.006,2025-04-09,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-09,601966.SS,601966.SS,14.5073,13.888,2025-04-29,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-15,601966.SS,601966.SS,14.97,14.5061,2025-11-28,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-16,601985.SS,601985.SS,9.33684,8.97396,2025-04-10,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-25,601985.SS,601985.SS,8.6213,8.64126,2025-09-04,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-05,601985.SS,601985.SS,8.75102,8.54147,2025-11-28,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-27,601985.SS,601985.SS,8.67,8.5,2026-02-03,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-15,601988.SS,601988.SS,5.34631,5.16973,2025-06-16,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-27,601988.SS,601988.SS,5.3,5.23,2026-01-26,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-29,603019.SS,603019.SS,63.6418,59.7021,2025-04-09,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,603019.SS,603019.SS,85.7503,82.2332,2025-12-16,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-05,603019.SS,603019.SS,90.0,82.8827,2025-12-17,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,603077.SS,603077.SS,1.73,1.65,2025-04-07,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-23,603077.SS,603077.SS,1.74,1.68,2025-04-29,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-10,603087.SS,603087.SS,64.88,60.76,2025-11-24,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-21,603259.SS,603259.SS,93.0,92.13,2025-11-05,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-17,603259.SS,603259.SS,91.0,89.19,2025-12-02,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-30,603260.SS,603260.SS,46.1141,44.9342,2025-06-13,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-13,603260.SS,603260.SS,49.75,47.9,2025-09-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-06,603260.SS,603260.SS,50.04,47.47,2025-10-22,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-24,603260.SS,603260.SS,50.5,47.11,2026-02-02,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,603288.SS,603288.SS,36.8961,35.656,2025-12-12,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-27,603288.SS,603288.SS,34.5746,35.656,2025-12-12,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2026-03-04,603288.SS,603288.SS,36.0,34.5547,2026-01-29,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-08,603392.SS,603392.SS,64.73,63.6,2025-04-09,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-22,603392.SS,603392.SS,59.93,58.5,2025-07-02,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-04,603392.SS,603392.SS,57.73,54.24,2025-08-15,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-29,603392.SS,603392.SS,56.37,54.24,2025-08-15,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-24,603392.SS,603392.SS,54.7,54.85,2025-09-29,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,603392.SS,603392.SS,44.92,45.69,2025-12-05,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-22,603392.SS,603392.SS,44.3,44.66,2026-01-05,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-11,603486.SS,603486.SS,77.25,77.7,2025-11-21,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-30,603501.SS,603501.SS,124.004,120.513,2025-04-24,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-23,603501.SS,603501.SS,126.223,120.513,2025-04-24,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-24,603501.SS,603501.SS,118.1,115.61,2026-02-06,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-09,603568.SS,603568.SS,18.6839,18.2351,2025-03-05,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-04,603568.SS,603568.SS,19.23,18.81,2025-08-15,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-25,603568.SS,603568.SS,19.32,18.81,2025-08-15,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-22,603596.SS,603596.SS,50.14,48.82,2025-07-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-02,603596.SS,603596.SS,46.29,46.69,2025-08-01,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-14,603596.SS,603596.SS,46.76,45.29,2025-09-02,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-09,603596.SS,603596.SS,44.52,43.22,2025-11-24,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-23,603605.SS,603605.SS,81.4786,72.7941,2025-04-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-22,603605.SS,603605.SS,81.8137,79.2199,2025-06-23,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-14,603605.SS,603605.SS,82.2196,79.2199,2025-06-23,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-04,603605.SS,603605.SS,82.0711,79.8337,2025-07-07,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-30,603605.SS,603605.SS,68.48,66.68,2025-12-15,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-08,603606.SS,603606.SS,59.39,56.42,2025-12-10,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-24,603606.SS,603606.SS,57.76,54.39,2026-01-30,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-25,603650.SS,603650.SS,30.9056,29.832,2025-04-10,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-16,603659.SS,603659.SS,25.6,25.57,2025-10-23,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-24,603806.SS,603806.SS,11.7443,11.6562,2025-04-09,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-05,603806.SS,603806.SS,11.9696,11.4995,2025-04-25,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-11,603806.SS,603806.SS,13.57,13.66,2025-11-24,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-12,603816.SS,603816.SS,29.8,29.3,2025-10-13,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-07,603833.SS,603833.SS,52.5857,50.7876,2025-06-20,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-01,603833.SS,603833.SS,50.3397,50.7876,2025-06-20,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-21,603833.SS,603833.SS,53.0261,50.3104,2025-07-31,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-19,603833.SS,603833.SS,51.2873,50.408,2025-11-04,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-15,603833.SS,603833.SS,50.496,50.1834,2025-11-10,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-07,603833.SS,603833.SS,51.297,49.8219,2025-12-16,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-29,603885.SS,603885.SS,12.4498,12.0129,2025-04-08,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-03,603885.SS,603885.SS,12.22,12.17,2025-07-31,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-27,603899.SS,603899.SS,29.09,27.6,2025-05-26,2,第2次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-29,603899.SS,603899.SS,27.7,26.76,2025-10-13,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-28,603899.SS,603899.SS,27.91,26.76,2025-10-13,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-16,603899.SS,603899.SS,27.64,27.01,2025-12-31,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-15,603939.SS,603939.SS,23.0394,22.6836,2025-06-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-15,603939.SS,603939.SS,23.1382,22.6836,2025-06-23,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-28,603939.SS,603939.SS,22.6,23.04,2025-11-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-12,603939.SS,603939.SS,22.43,21.48,2025-12-18,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-28,603979.SS,603979.SS,64.69,60.36,2025-11-05,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-28,603986.SS,603986.SS,115.873,106.38,2025-04-10,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-24,603986.SS,603986.SS,117.9,112.204,2025-05-29,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-11,603993.SS,603993.SS,6.49037,6.41287,2025-02-28,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-03,605117.SS,605117.SS,56.1748,56.5298,2025-04-07,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-07,605117.SS,605117.SS,50.969,49.4997,2025-06-20,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-15,605499.SS,605499.SS,282.964,277.817,2025-07-31,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
